QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20182,03715254,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715284,29,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20182,03715294,39,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20182,03715324,49,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20182,03715334,39,0,1,,A,,A,,A,,A,,A,,A,,A,176,D,,A,,A,,A,,A,,A
20182,03715364,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715394,25,0,1,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A
20182,03715404,46,0,1,,A,,A,,A,,A,,A,150,D,,A,454,D,,A,,A,,A,,A,,A
20182,03715434,44,0,1,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A
20182,03715444,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715484,38,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20182,03715494,67,0,1,5,D,,A,,A,,A,15,D,168,D,75,F,300,D,,A,,A,,A,,A,,A
20182,03715504,43,0,1,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20182,03715514,42,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20182,03715544,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715554,72,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20182,03715564,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715604,21,0,1,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715684,45,0,1,,A,,A,80,D,200,D,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20182,03715694,41,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20182,03715704,22,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715714,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715744,35,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20182,03715764,21,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715804,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715824,35,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20182,03715844,24,0,1,,A,,A,,A,320,D,,A,16,D,,A,,A,,A,,A,,A,,A,,A
20182,03715914,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715964,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03715974,38,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A
20182,03715984,65,0,1,,A,,A,,A,,A,,A,,A,,A,93,D,,A,,A,,A,,A,,A
20182,03715994,41,0,1,,A,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A
20182,03716004,54,0,1,,A,,A,,A,,A,,A,,A,,A,440,D,,A,,A,,A,,A,,A
20182,03716024,34,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20182,03716054,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716064,24,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20182,03716074,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716124,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716224,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716234,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716264,21,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20182,03716284,21,0,1,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716304,37,0,1,,A,,A,,A,,A,,A,,A,,A,102,D,,A,,A,,A,,A,,A
20182,03716334,36,0,1,,A,,A,,A,,A,,A,,A,9,D,400,D,,A,,A,,A,,A,,A
20182,03716354,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716394,34,0,1,,A,,A,25,D,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20182,03716404,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716414,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716464,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716474,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716484,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716514,54,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20182,03716524,15,0,1,,A,,A,,A,,A,,A,,A,63,D,,A,,A,,A,,A,,A,,A
20182,03716554,52,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,120,D,,A
20182,03716584,20,0,1,,A,,A,,A,,A,110,D,,A,,A,120,D,,A,,A,,A,,A,,A
20182,03716684,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716834,48,0,1,,A,,A,,A,,A,,A,,A,,A,580,D,,A,,A,,A,,A,,A
20182,03716874,33,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716934,21,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20182,03716964,54,0,1,,A,,A,,A,,A,,A,,A,,A,170,D,,A,,A,,A,,A,,A
20182,03716984,50,0,1,,A,,A,,A,,A,,A,,A,,A,55,D,,A,,A,,A,,A,,A
20182,03716994,26,0,1,,A,,A,,A,,A,,A,,A,,A,16,F,,A,,A,,A,,A,,A
20182,03717004,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717034,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717044,48,0,1,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,,A,,A,,A
20182,03717064,112,0,1,,A,,A,,A,,A,,A,,A,,A,323,D,,A,,A,,A,,A,,A
20182,03717094,39,0,1,,A,,A,,A,8,D,,A,20,D,,A,120,D,,A,,A,,A,,A,,A
20182,03717144,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717164,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717204,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717234,32,0,1,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A
20182,03717254,26,0,1,10,D,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717274,34,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20182,03717284,69,0,1,,A,,A,,A,,A,,A,75,D,18,D,150,D,,A,,A,,A,90,D,,A
20182,03717344,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717354,16,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717374,43,0,1,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A
20182,03717384,16,0,1,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717434,40,0,1,,A,,A,,A,70,D,,A,,A,,A,140,D,,A,,A,,A,,A,,A
20182,03717464,23,0,1,6,D,,A,,A,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717474,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717504,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717544,61,0,1,,A,,A,,A,,A,,A,50,D,45,D,,A,,A,,A,,A,,A,,A
20182,03717614,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717624,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717634,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,,A
20182,03717644,61,0,1,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A
20182,03717684,69,0,1,,A,,A,,A,,A,,A,,A,,A,185,D,,A,,A,,A,,A,,A
20182,03717704,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717714,41,0,1,,A,,A,,A,,A,,A,48,D,,A,164,D,,A,,A,,A,,A,,A
20182,03717734,54,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717764,39,0,1,,A,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A
20182,03717784,30,0,1,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A
20182,03717814,23,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20182,03717824,40,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20182,03717844,28,0,1,,A,,A,,A,,A,75,D,50,D,,A,80,D,,A,,A,,A,,A,,A
20182,03717854,28,0,1,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A
20182,03717904,37,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20182,03717954,39,0,1,,A,,A,,A,,A,,A,,A,,A,96,D,,A,,A,,A,,A,,A
20182,03717964,26,0,1,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A
20182,03717974,24,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20182,03718014,47,0,1,,A,,A,,A,,A,,A,200,D,,A,180,D,,A,,A,,A,,A,,A
20182,03718064,19,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20182,03718104,31,0,1,,A,,A,,A,,A,120,D,,A,,A,478,D,,A,,A,,A,,A,,A
20182,03718124,101,0,1,,A,,A,,A,,A,,A,,A,,A,285,D,,A,,A,,A,,A,,A
20182,03718144,49,0,1,,A,,A,,A,,A,,A,,A,,A,550,D,,A,,A,,A,,A,,A
20182,03718154,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718174,43,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20182,03718214,22,0,1,,A,,A,,A,,A,,A,,A,,A,24,D,,A,,A,,A,,A,,A
20182,03718244,33,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20182,03718254,66,0,1,,A,,A,,A,,A,,A,25,D,,A,170,D,,A,,A,,A,,A,,A
20182,03718284,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718294,38,0,1,,A,,A,,A,50,D,,A,,A,,A,250,D,,A,,A,,A,480,D,,A
20182,03718314,43,0,1,,A,,A,,A,,A,,A,180,D,,A,300,D,,A,,A,,A,,A,,A
20182,03718334,36,0,1,,A,,A,,A,10,D,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20182,03718354,25,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20182,03718384,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718424,25,0,1,75,D,,A,,A,13,D,225,D,,A,,A,,A,,A,,A,,A,1143,D,,A
20182,03718484,29,0,1,,A,,A,,A,100,D,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20182,03718504,16,0,1,,A,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718514,50,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20182,03718524,15,0,1,,A,,A,,A,,A,129,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718534,24,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20182,03718554,35,0,1,,A,,A,25,D,,A,,A,50,D,,A,1000,D,,A,,A,,A,,A,,A
20182,03718574,44,0,1,,A,,A,,A,,A,240,D,,A,,A,100,D,,A,,A,,A,,A,,A
20182,03718594,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718624,31,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20182,03718684,36,0,1,,A,,A,,A,,A,,A,50,D,,A,400,D,,A,,A,,A,,A,,A
20182,03718704,52,0,1,,A,,A,,A,30,D,,A,,A,21,D,80,D,,A,,A,,A,,A,,A
20182,03718724,21,0,1,,A,,A,,A,250,D,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20182,03718744,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718754,39,0,1,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A
20182,03718804,34,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20182,03718834,36,0,1,,A,,A,,A,,A,,A,120,D,,A,150,D,,A,,A,,A,,A,,A
20182,03718874,34,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A
20182,03718894,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718904,27,0,1,,A,,A,,A,,A,,A,,A,,A,130,D,,A,,A,,A,,A,,A
20182,03718914,41,0,1,,A,,A,,A,40,D,,A,,A,18,D,100,D,,A,,A,,A,,A,,A
20182,03718924,31,0,1,,A,,A,,A,,A,,A,,A,,A,220,D,,A,,A,,A,,A,,A
20182,03718954,26,0,1,,A,,A,,A,120,D,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20182,03718974,15,0,1,5,D,,A,,A,,A,5,D,,A,375,D,8,D,,A,,A,,A,90,D,,A
20182,03719004,29,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20182,03719024,12,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20182,03719044,26,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20182,03719064,26,0,1,,A,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A
20182,03719084,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,,A
20182,03719114,16,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20182,03719144,48,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20182,03719154,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719194,82,0,1,,A,,A,45,D,,A,,A,60,D,27,D,90,D,,A,,A,,A,,A,,A
20182,03719204,72,0,1,,A,,A,,A,,A,,A,,A,,A,165,D,,A,,A,,A,,A,,A
20182,03719214,34,0,1,,A,,A,,A,,A,,A,,A,,A,51,D,,A,,A,,A,,A,,A
20182,03719254,59,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A
20182,03719264,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719294,26,0,1,,A,,A,,A,,A,,A,12,D,,A,200,D,,A,,A,,A,,A,,A
20182,03719304,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719314,46,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20182,03719334,37,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20182,03719344,27,0,1,,A,,A,,A,,A,,A,150,D,,A,600,D,,A,,A,,A,,A,,A
20182,03719394,66,0,1,,A,,A,,A,,A,,A,,A,,A,371,D,,A,,A,,A,,A,,A
20182,03719414,34,0,1,,A,,A,,A,,A,,A,100,D,75,D,,A,,A,,A,,A,,A,,A
20182,03719464,39,0,1,,A,,A,,A,,A,,A,,A,9,D,125,D,,A,,A,,A,,A,,A
20182,03719524,29,0,1,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A
20182,03719544,60,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A
20182,03719554,64,0,1,,A,,A,,A,,A,,A,,A,,A,295,D,,A,,A,,A,,A,,A
20182,03719564,35,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20182,03719594,24,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20182,03719604,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719624,32,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20182,03719634,21,0,1,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719654,73,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20182,03719664,28,0,1,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20182,03719694,62,0,1,,A,,A,,A,,A,,A,,A,,A,361,D,,A,,A,,A,,A,,A
20182,03719724,42,0,1,,A,,A,,A,,A,,A,,A,,A,220,D,,A,,A,,A,,A,,A
20182,03719784,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719804,17,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20182,03719814,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719824,69,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20182,03719834,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719854,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719864,32,0,1,,A,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A
20182,03719874,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719884,31,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20182,03719894,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719914,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719944,17,0,1,,A,,A,,A,30,D,,A,,A,105,D,,A,,A,,A,,A,,A,,A
20182,03719954,35,0,1,,A,,A,,A,,A,,A,,A,,A,85,D,,A,,A,,A,,A,,A
20182,03719964,33,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20182,03719984,33,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20182,03720004,35,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20182,03720034,43,0,1,20,D,,A,,A,60,D,70,D,200,D,,A,60,D,,A,,A,,A,570,D,,A
20182,03720054,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720084,46,0,1,,A,,A,,A,,A,,A,,A,,A,122,D,,A,,A,,A,,A,,A
20182,03720094,48,0,1,,A,,A,,A,,A,,A,,A,,A,11,D,,A,,A,,A,,A,,A
20182,03720134,36,0,1,,A,,A,,A,30,D,,A,,A,15,D,1000,D,,A,,A,,A,,A,,A
20182,03720174,28,0,1,,A,,A,,A,,A,,A,,A,,A,28,D,,A,,A,,A,,A,,A
20182,03720244,29,0,1,,A,,A,,A,,A,,A,,A,,A,116,D,,A,,A,,A,,A,,A
20182,03720264,27,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20182,03720284,23,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20182,03720294,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720324,25,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20182,03720364,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720414,41,0,1,,A,,A,,A,,A,,A,,A,,A,285,D,,A,,A,,A,,A,,A
20182,03720424,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720454,59,0,1,,A,,A,,A,,A,,A,31,D,,A,66,D,,A,,A,,A,,A,,A
20182,03720464,53,0,1,,A,,A,,A,,A,,A,50,D,,A,250,D,,A,,A,,A,,A,,A
20182,03720474,34,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20182,03720494,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720554,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720564,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720574,30,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20182,03720604,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720624,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720654,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720664,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720714,43,0,1,,A,,A,3,D,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20182,03720724,46,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A
20182,03720744,26,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20182,03720784,50,0,1,,A,,A,,A,,A,,A,,A,,A,167,D,,A,,A,,A,,A,,A
20182,03720794,23,0,1,,A,,A,,A,,A,,A,,A,,A,72,D,,A,,A,,A,,A,,A
20182,03720824,35,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20182,03720834,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720844,18,0,1,,A,,A,,A,,A,60,D,,A,,A,10,D,,A,,A,,A,,A,,A
20182,03720864,27,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20182,03720894,38,0,1,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20182,03720904,27,0,1,,A,,A,,A,30,D,,A,,A,,A,35,D,,A,,A,,A,,A,,A
20182,03720934,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720944,38,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20182,03720994,29,0,1,,A,,A,,A,60,D,,A,,A,,A,30,D,,A,,A,,A,325,D,,A
20182,03721014,69,0,1,,A,,A,,A,20,D,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20182,03721024,36,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20182,03721054,36,0,1,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20182,03721064,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,375,D,,A
20182,03721074,17,0,1,,A,,A,,A,120,D,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20182,03721094,47,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20182,03721114,50,0,1,,A,,A,,A,,A,,A,,A,,A,115,D,,A,,A,,A,,A,,A
20182,03721124,54,0,1,,A,70,D,,A,,A,,A,0,D,,A,150,D,,A,,A,,A,,A,,A
20182,03721134,31,0,1,,A,,A,,A,78,D,,A,,A,45,D,,A,,A,,A,,A,,A,,A
20182,03721154,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721174,37,0,1,,A,,A,,A,,A,,A,,A,,A,72,D,,A,,A,,A,,A,,A
20182,03721184,27,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20182,03721194,21,0,1,,A,,A,,A,,A,120,D,,A,105,D,20,D,,A,,A,,A,84,D,,A
20182,03721214,29,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20182,03721234,32,0,1,,A,,A,,A,20,D,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20182,03721244,28,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20182,03721254,25,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20182,03721264,114,0,1,,A,,A,70,D,217,D,,A,85,D,30,D,1182,D,,A,,A,,A,15,D,,A
20182,03721274,45,0,1,,A,,A,,A,60,D,,A,,A,,A,350,D,,A,,A,,A,,A,,A
20182,03721284,35,0,1,,A,,A,23,D,,A,,A,,A,120,D,300,D,,A,,A,,A,,A,,A
20182,03721304,56,0,1,,A,,A,,A,200,D,,A,,A,30,D,300,D,,A,,A,,A,,A,,A
20182,03721324,44,0,1,60,D,,A,,A,,A,60,D,150,D,,A,150,D,,A,,A,,A,,A,,A
20182,03721334,60,0,1,,A,,A,,A,,A,,A,420,D,,A,420,D,,A,,A,,A,,A,,A
20182,03721344,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721424,57,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20182,03721434,80,0,1,,A,,A,,A,,A,,A,15,D,,A,225,D,,A,,A,,A,,A,,A
20182,03721444,57,0,1,,A,,A,,A,,A,,A,150,D,,A,200,D,,A,,A,,A,,A,,A
20182,03721454,26,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20182,03721464,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721494,53,0,1,,A,,A,,A,30,D,,A,,A,,A,240,D,,A,,A,,A,,A,,A
